index,year,accident,accident_url,infobox,Accident title,Date,Location,Coordinates,Cause,Deaths
197,2012,/wiki/Amsterdam_Westerpark_train_collision,https://en.wikipedia.org//wiki/Amsterdam_Westerpark_train_collision,"{'Date': '21\xa0April\xa02012\xa0(2012-04-21) 18:30 local time (16:30 UTC)', 'Accident title': 'Amsterdam Westerpark train collision', 'Location': 'Westerpark, Amsterdam', 'Coordinates': '52°23′15″N 4°52′44″E\ufeff / \ufeff52.387364°N 4.879003°E\ufeff / 52.387364; 4.879003Coordinates: 52°23′15″N 4°52′44″E\ufeff / \ufeff52.387364°N 4.879003°E\ufeff / 52.387364; 4.879003', 'Country': 'Netherlands', 'Line': 'Oude Lijn', 'Operator': 'Nederlandse Spoorwegen', 'Incident type': 'Head-on collision', 'Cause': 'Suspected SPAD', 'Trains': '2', 'Passengers': '136', 'Deaths': '1', 'Injured': '116 (12 critical, 43 or 44 serious, <\xa060 minor)'}",Amsterdam Westerpark train collision,21 April 2012 (2012-04-21) 18:30 local time (16:30 UTC),"Westerpark, Amsterdam", 52.387364; 4.879003,Suspected SPAD,1
197,2012,/wiki/2012_Stuttgart_derailments,https://en.wikipedia.org//wiki/2012_Stuttgart_derailments,No infobox,,,,,,
197,2012,/wiki/Szczekociny_rail_crash,https://en.wikipedia.org//wiki/Szczekociny_rail_crash,"{'Date': '3 March 2012 20:55 CET', 'Accident title': 'Szczekociny rail crash', 'Location': 'Chałupki near Szczekociny', 'Coordinates': '50°37′14″N 19°51′30″E\ufeff / \ufeff50.62056°N 19.85833°E\ufeff / 50.62056; 19.85833Coordinates: 50°37′14″N 19°51′30″E\ufeff / \ufeff50.62056°N 19.85833°E\ufeff / 50.62056; 19.85833', 'Country': 'Poland', 'Line': 'Kozłów – Koniecpol,section Sprowa – Starzyny', 'Operator': 'PKP Intercity (TLK), Przewozy Regionalne (iR)[1]', 'Incident type': 'Head-on collision', 'Cause': 'Train dispatcher error', 'Trains': '\nTLK 31101 BrzechwaPrzemyśl Główny – Warszawa Wschodnia\niR 13126 Jan MatejkoWarszawa Wschodnia – Kraków Główny\n', 'Passengers': '~350', 'Deaths': '16[2]', 'Injured': '58[2]'}",Szczekociny rail crash,3 March 2012 20:55 CET,Chałupki near Szczekociny, 50.62056; 19.85833,Train dispatcher error,16[2]
198,2013,/wiki/2013_Bintaro_train_crash,https://en.wikipedia.org//wiki/2013_Bintaro_train_crash,"{'Date': '9 December 2013 11:20 local time (04:20 UTC)', 'Accident title': '2013 Bintaro train crash', 'Location': 'Bintaro, Jakarta', 'Country': 'Indonesia', 'Line': 'Serpong - Tanah Abang line', 'Operator': 'KAI Commuter Jabodetabek', 'Incident type': 'Collision with tanker truck', 'Cause': 'Human Error', 'Trains': '1', 'Vehicles': '1 (tanker truck)', 'Passengers': '67', 'Crew': '3 (Driver, Engine Assistant, Train Technicians)', 'Deaths': '7', 'Injured': '63', 'Damage': ""the first carriage specifically for the female train until the third carriage dropped and rolled to the right so that the driver's cabin was severely damaged and the tank cargo truck was severely burned""}",2013 Bintaro train crash,9 December 2013 11:20 local time (04:20 UTC),"Bintaro, Jakarta",,Human Error,7
198,2013,/wiki/2013_Buenos_Aires_train_crash,https://en.wikipedia.org//wiki/2013_Buenos_Aires_train_crash,"{'Date': 'October 19, 2013 07:35 local time (10:35 UTC)', 'Accident title': '2013 Buenos Aires train crash', 'Location': 'Once railway station, Buenos Aires', 'Country': 'Argentina', 'Line': 'Moreno–Once', 'Operator': 'Unidad de Gestión Operativa Mitre Sarmiento', 'Incident type': 'Collision with buffer stops', 'Cause': 'Sleeping at the controls', 'Trains': '2', 'Passengers': '1000', 'Crew': '1', 'Deaths': 'nearly 9 or 5', 'Injured': '105  (at least 5 serious)[1]'}",2013 Buenos Aires train crash,"October 19, 2013 07:35 local time (10:35 UTC)","Once railway station, Buenos Aires",,Sleeping at the controls,nearly 9 or 5
198,2013,/wiki/2013_Chapramari_Forest_train_accident,https://en.wikipedia.org//wiki/2013_Chapramari_Forest_train_accident,"{'Date': '13 November 2013 17:40', 'Accident title': '2013 Chapramari Forest train accident', 'Location': 'Chapramari Wildlife Sanctuary, Jalpaiguri district, West Bengal', 'Country': '\xa0India', 'Cause': 'speeding', 'Trains': 'Kavi Guru Express', 'Deaths': '5 adult', 'Injured': '10 elephants'}",2013 Chapramari Forest train accident,13 November 2013 17:40,"Chapramari Wildlife Sanctuary, Jalpaiguri district, West Bengal",,speeding,5 adult
198,2013,/wiki/2013_Mexico_train_accident,https://en.wikipedia.org//wiki/2013_Mexico_train_accident,"{'Date': '25 August 2013', 'Accident title': '2013 Mexico train accident', 'Location': 'Huimanguillo, Tabasco', 'Country': 'Mexico', 'Trains': '1', 'Passengers': '300', 'Deaths': '6', 'Injured': '22'}",2013 Mexico train accident,25 August 2013,"Huimanguillo, Tabasco",,,6
198,2013,/wiki/2013_Ottawa_bus%E2%80%93train_crash,https://en.wikipedia.org//wiki/2013_Ottawa_bus%E2%80%93train_crash,"{'Date': '18 September 2013', 'Accident title': '2013 Ottawa bus–train crash', 'Location': 'Ottawa, Ontario, Canada', 'Coordinates': '45°18′10″N 75°44′03″W\ufeff / \ufeff45.302818°N 75.734054°W\ufeff / 45.302818; -75.734054Coordinates: 45°18′10″N 75°44′03″W\ufeff / \ufeff45.302818°N 75.734054°W\ufeff / 45.302818; -75.734054', 'Deaths': '6[1]', 'Injured': '35[2]'}",2013 Ottawa bus–train crash,18 September 2013,"Ottawa, Ontario, Canada", 45.302818; -75.734054,,6[1]
198,2013,/wiki/2013_Saltsj%C3%B6banan_train_crash,https://en.wikipedia.org//wiki/2013_Saltsj%C3%B6banan_train_crash,"{'Date': '15 January 2013', 'Accident title': '2013 Saltsjöbanan train crash', 'Location': 'Saltsjöbaden', 'Coordinates': '59°16′44″N 18°18′50″E\ufeff / \ufeff59.27894°N 18.313785°E\ufeff / 59.27894; 18.313785Coordinates: 59°16′44″N 18°18′50″E\ufeff / \ufeff59.27894°N 18.313785°E\ufeff / 59.27894; 18.313785', 'Country': 'Sweden', 'Line': 'Saltsjöbanan', 'Operator': 'Arriva', 'Incident type': 'Train runaway', 'Cause': 'Human error', 'Trains': '1', 'Passengers': '1 (a cleaning lady)', 'Deaths': '0', 'Injured': '1', 'Damage': 'One carriage written off.[1]'}",2013 Saltsjöbanan train crash,15 January 2013,Saltsjöbaden, 59.27894; 18.313785,Human error,0
198,2013,/wiki/2013_Vienna_train_collision,https://en.wikipedia.org//wiki/2013_Vienna_train_collision,No infobox,,,,,,
198,2013,/wiki/Alfarelos_train_crash,https://en.wikipedia.org//wiki/Alfarelos_train_crash,"{'Date': '21 January 2013 21:15', 'Accident title': 'Alfarelos train crash', 'Location': 'Alfarelos, Soure, Coimbra', 'Country': 'Portugal', 'Line': 'Linha do Norte', 'Operator': 'Caminhos-de-Ferro Portugueses', 'Incident type': 'Rear collision', 'Trains': '2', 'Passengers': '82[1]', 'Deaths': '0[2]', 'Injured': '25[3]'}",Alfarelos train crash,21 January 2013 21:15,"Alfarelos, Soure, Coimbra",,,0[2]
198,2013,/wiki/Badrashin_railway_accident,https://en.wikipedia.org//wiki/Badrashin_railway_accident,"{'Date': '15 January 2013', 'Accident title': 'Badrashin railway accident', 'Location': 'Giza Governorate', 'Country': 'Egypt', 'Line': 'Sohag - Cairo', 'Operator': 'Egyptian National Railways', 'Incident type': 'Derailment', 'Trains': '2', 'Passengers': '1.300', 'Deaths': '19', 'Injured': '120', 'Damage': '2 Train'}",Badrashin railway accident,15 January 2013,Giza Governorate,,,19
198,2013,/wiki/Br%C3%A9tigny-sur-Orge_train_crash,https://en.wikipedia.org//wiki/Br%C3%A9tigny-sur-Orge_train_crash,"{'Date': '12\xa0July\xa02013\xa0(2013-07-12) 17:11 CEST (UTC+02:00)', 'Accident title': 'Brétigny-sur-Orge train crash', 'Location': 'Brétigny-sur-Orge, Île-de-France', 'Coordinates': '48°36′26″N 2°18′08″E\ufeff / \ufeff48.607316°N 2.302274°E\ufeff / 48.607316; 2.302274Coordinates: 48°36′26″N 2°18′08″E\ufeff / \ufeff48.607316°N 2.302274°E\ufeff / 48.607316; 2.302274', 'Country': 'France', 'Operator': 'SNCF', 'Incident type': 'Derailment', 'Cause': 'Track defect', 'Trains': '1', 'Passengers': '385', 'Deaths': '7', 'Injured': '32'}",Brétigny-sur-Orge train crash,12 July 2013 (2013-07-12) 17:11 CEST (UTC+02:00),"Brétigny-sur-Orge, Île-de-France", 48.607316; 2.302274,Track defect,7
198,2013,/wiki/2013_Castelar_rail_accident,https://en.wikipedia.org//wiki/2013_Castelar_rail_accident,"{'Date': '13 June 2013 07:30 (10:30 UTC)', 'Accident title': '2013 Castelar rail accident', 'Location': 'Buenos Aires Province', 'Coordinates': '34°39′01″S 58°38′11″W\ufeff / \ufeff34.65028°S 58.63639°W\ufeff / -34.65028; -58.63639Coordinates: 34°39′01″S 58°38′11″W\ufeff / \ufeff34.65028°S 58.63639°W\ufeff / -34.65028; -58.63639', 'Country': 'Argentina', 'Incident type': 'Rear-end Collision', 'Cause': 'To the driver of 1, Human error', 'Trains': '2', 'Passengers': '1000', 'Crew': '2 (1 on each train)', 'Deaths': '3', 'Injured': '315'}",2013 Castelar rail accident,13 June 2013 07:30 (10:30 UTC),Buenos Aires Province, -34.65028; -58.63639,"To the driver of 1, Human error",3
198,2013,/wiki/Cleveland_railway_station,https://en.wikipedia.org//wiki/Cleveland_railway_station,not a train accident,,,,,,
198,2013,/wiki/December_2013_Spuyten_Duyvil_derailment,https://en.wikipedia.org//wiki/December_2013_Spuyten_Duyvil_derailment,not a train accident,,,,,,
198,2013,/wiki/Dhamara_Ghat_train_accident,https://en.wikipedia.org//wiki/Dhamara_Ghat_train_accident,"{'Date': '19 August 2013 08:40 IST (03:10 GMT)', 'Accident title': 'Dhamara Ghat train accident', 'Location': 'Dhamara Ghat, Saharsa district, Bihar', 'Coordinates': '25°35′25.67″N 86°35′57.95″E\ufeff / \ufeff25.5904639°N 86.5994306°E\ufeff / 25.5904639; 86.5994306Coordinates: 25°35′25.67″N 86°35′57.95″E\ufeff / \ufeff25.5904639°N 86.5994306°E\ufeff / 25.5904639; 86.5994306', 'Country': '\xa0India', 'Operator': 'Indian Railways', 'Trains': '1', 'Deaths': '28', 'Injured': '24[citation needed]', 'Damage': '1 train[1]'}",Dhamara Ghat train accident,19 August 2013 08:40 IST (03:10 GMT),"Dhamara Ghat, Saharsa district, Bihar", 25.5904639; 86.5994306,,28
198,2013,/wiki/Fairfield_train_crash,https://en.wikipedia.org//wiki/Fairfield_train_crash,"{'Date': 'May 17, 2013 6:01\xa0pm', 'Accident title': 'Fairfield train crash', 'Location': 'Fairfield, Connecticut, Bridgeport, Connecticut', 'Coordinates': '41°10′02.5″N 73°13′05″W\ufeff / \ufeff41.167361°N 73.21806°W\ufeff / 41.167361; -73.21806Coordinates: 41°10′02.5″N 73°13′05″W\ufeff / \ufeff41.167361°N 73.21806°W\ufeff / 41.167361; -73.21806', 'Country': 'United States of America', 'Line': 'New Haven Line', 'Operator': 'Metro-North Railroad', 'Incident type': 'Derailment and collision', 'Cause': 'Broken joint bars', 'Trains': '2', 'Passengers': 'approx. 500[1]', 'Deaths': '0', 'Injured': '65[1]', 'Damage': '$18.5 million[1]'}",Fairfield train crash,"May 17, 2013 6:01 pm","Fairfield, Connecticut, Bridgeport, Connecticut", 41.167361; -73.21806,Broken joint bars,0
198,2013,/wiki/Granges-pr%C3%A8s-Marnand_train_crash,https://en.wikipedia.org//wiki/Granges-pr%C3%A8s-Marnand_train_crash,"{'Date': '29 July 2013 18:50 CEST (16:50 UTC)', 'Accident title': 'Granges-près-Marnand train crash', 'Location': 'Granges-près-Marnand', 'Coordinates': '46°46′25″N 6°53′35″E\ufeff / \ufeff46.77361°N 6.89306°E\ufeff / 46.77361; 6.89306Coordinates: 46°46′25″N 6°53′35″E\ufeff / \ufeff46.77361°N 6.89306°E\ufeff / 46.77361; 6.89306', 'Country': 'Switzerland', 'Line': 'Palézieux–Payerne', 'Operator': 'Swiss Federal Railways', 'Incident type': 'Head-on collision', 'Cause': 'Driver error - SPAD', 'Trains': '2', 'Passengers': '40+', 'Deaths': '1', 'Injured': '25'}",Granges-près-Marnand train crash,29 July 2013 18:50 CEST (16:50 UTC),Granges-près-Marnand, 46.77361; 6.89306,Driver error - SPAD,1
198,2013,/wiki/Hatfield_Colliery_landslip,https://en.wikipedia.org//wiki/Hatfield_Colliery_landslip,"{'Location': 'Stainforth, DN7 5TZ', 'Accident title': 'Hatfield Colliery', 'Unitary authority': 'Doncaster, South Yorkshire', 'Country': 'England', 'Coordinates': '53°35′36″N 1°00′52″W\ufeff / \ufeff53.5934°N 1.0145°W\ufeff / 53.5934; -1.0145Coordinates: 53°35′36″N 1°00′52″W\ufeff / \ufeff53.5934°N 1.0145°W\ufeff / 53.5934; -1.0145', 'Products': 'Coal', 'Opened': '1916', 'Closed': '2015', 'Company': 'Hatfield Colliery Partnership Limited', 'Year of acquisition': '2013'}",Hatfield Colliery,,"Stainforth, DN7 5TZ", 53.5934; -1.0145,,
198,2013,/wiki/July_2013_Spuyten_Duyvil_derailment,https://en.wikipedia.org//wiki/July_2013_Spuyten_Duyvil_derailment,"{'Date': 'July 18, 2013 8:29\xa0p.m. EDT (12:19 UTC)', 'Accident title': 'July 2013 Spuyten Duyvil derailment', 'Location': 'Between Spuyten Duyvil and Marble Hill stations, Bronx, NY', 'Coordinates': '40°52′33″N 73°55′01″W\ufeff / \ufeff40.87590°N 73.91681°W\ufeff / 40.87590; -73.91681Coordinates: 40°52′33″N 73°55′01″W\ufeff / \ufeff40.87590°N 73.91681°W\ufeff / 40.87590; -73.91681', 'Country': 'United States', 'Line': 'Hudson Line', 'Operator': 'CSX', 'Incident type': 'Derailment', 'Cause': 'Excessive track gauge[1]', 'Trains': '1', 'Crew': '4', 'Deaths': '0', 'Injured': '0', 'Damage': 'US$827,000[1]'}",July 2013 Spuyten Duyvil derailment,"July 18, 2013 8:29 p.m. EDT (12:19 UTC)","Between Spuyten Duyvil and Marble Hill stations, Bronx, NY", 40.87590; -73.91681,Excessive track gauge[1],0
198,2013,/wiki/Lac-M%C3%A9gantic_rail_disaster,https://en.wikipedia.org//wiki/Lac-M%C3%A9gantic_rail_disaster,"{'Date': 'July\xa06,\xa02013\xa0(2013-07-06) 01:15 EDT (05:15 UTC)', 'Accident title': 'Lac-Mégantic rail disaster', 'Location': 'Lac-Mégantic, Quebec', 'Coordinates': '45°34′40″N 70°53′6″W\ufeff / \ufeff45.57778°N 70.88500°W\ufeff / 45.57778; -70.88500Coordinates: 45°34′40″N 70°53′6″W\ufeff / \ufeff45.57778°N 70.88500°W\ufeff / 45.57778; -70.88500', 'Country': 'Canada', 'Operator': 'Montreal, Maine and Atlantic Railway', 'Incident type': 'Derailment of a runaway train, explosion', 'Cause': 'Neglect, defective locomotive, poor maintenance, driver error, flawed operating procedures, weak regulatory oversight, lack of safety redundancy', 'Trains': '1', 'Deaths': '47 (42 confirmed, 5 presumed)', 'Damage': 'More than 30 buildings destroyed, 36 to be demolished due to contamination'}",Lac-Mégantic rail disaster,"July 6, 2013 (2013-07-06) 01:15 EDT (05:15 UTC)","Lac-Mégantic, Quebec", 45.57778; -70.88500,"Neglect, defective locomotive, poor maintenance, driver error, flawed operating procedures, weak regulatory oversight, lack of safety redundancy","47 (42 confirmed, 5 presumed)"
198,2013,/wiki/Neuhausen_railway_station,https://en.wikipedia.org//wiki/Neuhausen_railway_station,not a train accident,,,,,,
198,2013,/wiki/2013_Pretoria_train_collision,https://en.wikipedia.org//wiki/2013_Pretoria_train_collision,No infobox,,,,,,
198,2013,/wiki/Santiago_de_Compostela_derailment,https://en.wikipedia.org//wiki/Santiago_de_Compostela_derailment,"{'Date': '24\xa0July\xa02013\xa0(2013-07-24) 20:41 CEST (UTC+02:00)[1]', 'Accident title': 'Santiago de Compostela derailment', 'Location': 'Angrois, Santiago de Compostela, Galicia, Spain3.2\xa0km (2.0\xa0mi) SE from Santiago de Compostela', 'Coordinates': '42°51′34.2″N 8°31′40″W\ufeff / \ufeff42.859500°N 8.52778°W\ufeff / 42.859500; -8.52778Coordinates: 42°51′34.2″N 8°31′40″W\ufeff / \ufeff42.859500°N 8.52778°W\ufeff / 42.859500; -8.52778', 'Country': 'Spain', 'Line': 'Madrid–Ferrol', 'Operator': 'Renfe', 'Incident type': 'Derailment', 'Cause': 'Overspeed on curve', 'Trains': '1', 'Passengers': '218[1]', 'Crew': '4', 'Deaths': '79', 'Injured': '143', 'Damage': 'Eight carriages, one dining car, two generator cars, two locomotives'}",Santiago de Compostela derailment,24 July 2013 (2013-07-24) 20:41 CEST (UTC+02:00)[1],"Angrois, Santiago de Compostela, Galicia, Spain3.2 km (2.0 mi) SE from Santiago de Compostela", 42.859500; -8.52778,Overspeed on curve,79
198,2013,/wiki/Valea_Lupului_minibus_train_collision,https://en.wikipedia.org//wiki/Valea_Lupului_minibus_train_collision,"{'Date': '8 September 2013 15:00 (UTC+3)', 'Accident title': 'Valea Lupului minibus train collision', 'Location': 'near Railway station in Valea Lupului, Iaşi County  Coordinates:', 'Country': 'Romania', 'Incident type': 'Grade crossing collision', 'Passengers': '11', 'Deaths': '11', 'Injured': '0'}",Valea Lupului minibus train collision,8 September 2013 15:00 (UTC+3),"near Railway station in Valea Lupului, Iaşi County  Coordinates:",,,11
199,2014,/wiki/Annot_derailment,https://en.wikipedia.org//wiki/Annot_derailment,"{'Date': '8 February 2014', 'Accident title': 'Annot derailment', 'Location': 'Between Annot and Saint-Benoît, Alpes-de-Haute-Provence', 'Country': 'France', 'Line': 'Nice – Digne-les-Bains', 'Operator': 'Chemins de Fer de Provence', 'Incident type': 'Derailment', 'Cause': 'Rockfall', 'Trains': 'One', 'Passengers': '34', 'Deaths': '2', 'Injured': '20'}",Annot derailment,8 February 2014,"Between Annot and Saint-Benoît, Alpes-de-Haute-Provence",,Rockfall,2
199,2014,/wiki/Busan_Subway_fire,https://en.wikipedia.org//wiki/Busan_Subway_fire,not a train accident,,,,,,
199,2014,/wiki/2014_Chennai_train_bombing,https://en.wikipedia.org//wiki/2014_Chennai_train_bombing,No infobox,,,,,,
199,2014,/wiki/Denguin_rail_crash,https://en.wikipedia.org//wiki/Denguin_rail_crash,"{'Date': '17 July 2014 17:38 CEST (15:38 UTC)', 'Accident title': 'Denguin rail crash', 'Location': 'Denguin, Pyrénées-Atlantiques', 'Country': 'France', 'Line': 'Pau - Bayonne', 'Operator': 'SNCF and TER', 'Incident type': 'Rear-end collision', 'Cause': 'Under investigation, suspected SPAD', 'Trains': '2', 'Passengers': '238', 'Injured': '40 (4 seriously)'}",Denguin rail crash,17 July 2014 17:38 CEST (15:38 UTC),"Denguin, Pyrénées-Atlantiques",,"Under investigation, suspected SPAD",
199,2014,/wiki/Jagiroad_train_derailment,https://en.wikipedia.org//wiki/Jagiroad_train_derailment,not a train accident,,,,,,
199,2014,/wiki/2014_Katanga_train_derailment,https://en.wikipedia.org//wiki/2014_Katanga_train_derailment,"{'Date': '22 April 2014 between 10:00 and 11:00 local time (UTC+2:00)', 'Accident title': '2014 Katanga train derailment', 'Location': 'Near Katongola Bridge[1] 8°23′30″S 24°39′49″E\ufeff / \ufeff8.39167°S 24.66361°E\ufeff / -8.39167; 24.66361', 'Country': '\xa0Democratic Republic of the Congo', 'Line': 'Kamina – Ilebo', 'Operator': 'Société nationale des Chemins de fer du Congo', 'Incident type': 'Derailment', 'Cause': 'Driving over speed limit[2]', 'Trains': '1', 'Deaths': '48[3]', 'Injured': '162[3]'}",2014 Katanga train derailment,22 April 2014 between 10:00 and 11:00 local time (UTC+2:00),Near Katongola Bridge[1] 8°23′30″S 24°39′49″E﻿ / ﻿8.39167°S 24.66361°E﻿ / -8.39167; 24.66361,,Driving over speed limit[2],48[3]
199,2014,/wiki/2014_Khalilabad_derailment,https://en.wikipedia.org//wiki/2014_Khalilabad_derailment,"{'Date': '26 May 2014', 'Accident title': '2014 Khalilabad derailment', 'Location': 'Sant Kabir Nagar district, Uttar Pradesh', 'Country': 'India', 'Trains': '2', 'Deaths': '40', 'Injured': '150', 'Damage': '2 trains'}",2014 Khalilabad derailment,26 May 2014,"Sant Kabir Nagar district, Uttar Pradesh",,,40
199,2014,/wiki/Mannheim_train_collision,https://en.wikipedia.org//wiki/Mannheim_train_collision,not a train accident,,,,,,
199,2014,/wiki/Medak_district_bus-train_collision,https://en.wikipedia.org//wiki/Medak_district_bus-train_collision,No infobox,,,,,,
199,2014,/wiki/2014_Moscow_Metro_derailment,https://en.wikipedia.org//wiki/2014_Moscow_Metro_derailment,"{'Date': '15 July 2014', 'Accident title': '2014 Moscow Metro derailment', 'Location': 'Moscow', 'Coordinates': '55°44′11″N 37°30′56″E\ufeff / \ufeff55.73639°N 37.51556°E\ufeff / 55.73639; 37.51556Coordinates: 55°44′11″N 37°30′56″E\ufeff / \ufeff55.73639°N 37.51556°E\ufeff / 55.73639; 37.51556', 'Country': 'Russia', 'Line': '\xa0Arbatsko–Pokrovskaya line', 'Operator': 'Moscow Metro', 'Incident type': 'Derailment', 'Deaths': '24[1]', 'Injured': '160 (estimated)[2]'}",2014 Moscow Metro derailment,15 July 2014,Moscow, 55.73639; 37.51556,,24[1]
199,2014,/wiki/Naro-Fominsk_rail_crash,https://en.wikipedia.org//wiki/Naro-Fominsk_rail_crash,"{'Date': '20 May 2014 12:32 Moscow Standard Time', 'Accident title': 'Naro-Fominsk rail crash', 'Location': 'Between Bekasovo and Naro-Fominsk, Russia60\xa0km (37\xa0mi) south west from Moscow', 'Coordinates': '55°23′03.2″N 36°46′08.2″E\ufeff / \ufeff55.384222°N 36.768944°E\ufeff / 55.384222; 36.768944Coordinates: 55°23′03.2″N 36°46′08.2″E\ufeff / \ufeff55.384222°N 36.768944°E\ufeff / 55.384222; 36.768944', 'Country': 'Russia', 'Line': 'Moscow – Kiev', 'Operator': 'Ukrainian Railways (freight)Moldovan Railways (passenger)', 'Incident type': 'Derailment and collision', 'Cause': 'Under investigation', 'Trains': '2', 'Passengers': '394', 'Deaths': '9', 'Injured': '51'}",Naro-Fominsk rail crash,20 May 2014 12:32 Moscow Standard Time,"Between Bekasovo and Naro-Fominsk, Russia60 km (37 mi) south west from Moscow", 55.384222; 36.768944,Under investigation,9
199,2014,/wiki/O%27Hare_station_train_crash,https://en.wikipedia.org//wiki/O%27Hare_station_train_crash,"{'Date': 'March\xa024, 2014; 7 years ago\xa0(2014-03-24) 2:50 a.m. CDT', 'Accident title': ""O'Hare station train crash"", 'Location': ""O'Hare station"", 'Coordinates': '41°58′52″N 87°54′03″W\ufeff / \ufeff41.98111°N 87.90083°W\ufeff / 41.98111; -87.90083Coordinates: 41°58′52″N 87°54′03″W\ufeff / \ufeff41.98111°N 87.90083°W\ufeff / 41.98111; -87.90083', 'Country': 'United States', 'Line': 'CTA Blue Line', 'Operator': 'Chicago Transit Authority', 'Incident type': 'Overran bumper', 'Cause': 'Operator falling asleep at controls', 'Trains': '1', 'Injured': '34', 'Damage': '$11,196,796'}",O'Hare station train crash,"March 24, 2014; 7 years ago (2014-03-24) 2:50 a.m. CDT",O'Hare station, 41.98111; -87.90083,Operator falling asleep at controls,
199,2014,/wiki/2014_Seoul_subway_crash,https://en.wikipedia.org//wiki/2014_Seoul_subway_crash,"{'Location': 'Sangwangsimni Station, Seoul Subway Line 2', 'Accident title': '2014 Seoul subway crash', 'Country': 'Republic of Korea', 'Line': 'Line 2', 'Incident type': 'Crash', 'Cause': 'ATS failure[1][2]', 'Trains': 'Rapid transit', 'Injured': '388 (24 severely injured)[3]'}",2014 Seoul subway crash,,"Sangwangsimni Station, Seoul Subway Line 2",,ATS failure[1][2],
199,2014,/wiki/Tasikmalaya_derailment,https://en.wikipedia.org//wiki/Tasikmalaya_derailment,"{'Date': '5 April 2014', 'Accident title': 'Tasikmalaya derailment', 'Location': 'Kadipaten, Tasikmalaya Regency, West Java', 'Country': 'Indonesia', 'Line': 'Bandung–Malang', 'Operator': 'Kereta Api Indonesia', 'Incident type': 'Derailment', 'Trains': '1', 'Passengers': '250', 'Deaths': '3', 'Injured': '35'}",Tasikmalaya derailment,5 April 2014,"Kadipaten, Tasikmalaya Regency, West Java",,,3
199,2014,/wiki/Tiefencastel_derailment,https://en.wikipedia.org//wiki/Tiefencastel_derailment,"{'Date': '13 August 2014 12:30 CEST', 'Accident title': 'Tiefencastel derailment', 'Location': 'Tiefencastel, Graubünden', 'Country': 'Switzerland', 'Line': 'Albula Railway', 'Operator': 'Rhaetian Railway', 'Incident type': 'Derailment', 'Cause': 'Landslide struck train', 'Trains': '1', 'Passengers': '140[citation needed]', 'Deaths': '1', 'Injured': '10 (4 serious)[citation needed]'}",Tiefencastel derailment,13 August 2014 12:30 CEST,"Tiefencastel, Graubünden",,Landslide struck train,1
199,2014,/wiki/2014_Ukraine_train_bus_collision,https://en.wikipedia.org//wiki/2014_Ukraine_train_bus_collision,"{'Date': '4 February 2014 3:30 pm local time', 'Accident title': '2014 Ukraine train bus collision', 'Location': 'Sumy Oblast', 'Country': 'Ukraine', 'Deaths': '13', 'Injured': '6', 'Damage': 'Bus and a Train'}",2014 Ukraine train bus collision,4 February 2014 3:30 pm local time,Sumy Oblast,,,13
200,2015,/wiki/2015_El_Fahs_train_accident,https://en.wikipedia.org//wiki/2015_El_Fahs_train_accident,"{'Date': '16 June 2015 6:30 CET', 'Accident title': '2015 El Fahs train accident', 'Location': 'El Fahs', 'Country': 'Tunisia', 'Incident type': 'collision', 'Cause': 'No barrier at the Level crossing', 'Trains': '1 (train and lorry)', 'Deaths': '19', 'Injured': '98'}",2015 El Fahs train accident,16 June 2015 6:30 CET,El Fahs,,No barrier at the Level crossing,19
200,2015,/wiki/2015_Gujranwala_derailment,https://en.wikipedia.org//wiki/2015_Gujranwala_derailment,"{'Date': '2 July 2015', 'Accident title': '2015 Gujranwala derailment', 'Location': 'Gujranwala', 'Country': 'Pakistan', 'Operator': 'Pakistan Army', 'Incident type': 'Derailment, causing a bridge collapse', 'Cause': 'Bridge collapse', 'Passengers': '~300', 'Deaths': '19', 'Injured': '100+'}",2015 Gujranwala derailment,2 July 2015,Gujranwala,,Bridge collapse,19
200,2015,/wiki/2015_Stud%C3%A9nka_train_crash,https://en.wikipedia.org//wiki/2015_Stud%C3%A9nka_train_crash,"{'Date': 'July 22, 2015 07:43 CEST (UTC+02:00)', 'Accident title': '2015 Studénka train crash', 'Location': 'Studénka, Czech Republic', 'Country': '\xa0Czech Republic', 'Operator': 'Czech Railways', 'Cause': 'Collision with a truck', 'Trains': '1', 'Passengers': '145', 'Deaths': '3', 'Injured': '17', 'Damage': '157.7 million[1] CZK'}",2015 Studénka train crash,"July 22, 2015 07:43 CEST (UTC+02:00)","Studénka, Czech Republic",,Collision with a truck,3
200,2015,/wiki/Aab-e-Gum_derailment,https://en.wikipedia.org//wiki/Aab-e-Gum_derailment,"{'Date': '17 November 2015', 'Accident title': 'Aab-e-Gum derailment', 'Location': 'Aab-e-Gum, Balochistan', 'Country': 'Pakistan', 'Operator': 'Pakistan Railways', 'Incident type': 'Derailment', 'Cause': 'Under investigation', 'Trains': 'One', 'Deaths': '20', 'Injured': '96'}",Aab-e-Gum derailment,17 November 2015,"Aab-e-Gum, Balochistan",,Under investigation,20
